mu,P,sim,MLE_BAC,MLE_acc1,MLE_acc2,MLE_state0_mean,MLE_state1_mean,MLE_q12,MLE_q21,MLEK_BAC,MLEK_acc1,MLEK_acc2,MLEK_state0_mean,MLEK_state1_mean,MLEK_q12,MLEK_q21,Jump_BAC,Jump_acc1,Jump_acc2,Jump_state0_mean,Jump_state1_mean,Jump_q12,Jump_q21,Jump_best_lambda,SparseJump_BAC,SparseJump_acc1,SparseJump_acc2,SparseJump_state0_mean,SparseJump_state1_mean,SparseJump_q12,SparseJump_q21,SparseJump_best_lambda,SparseJump_best_kappa
0.25,15,66,0.9978213507625273,0.9956427015250545,1.0,0.2594579894943616,-0.2804964871724583,0.023255813953488372,0.0,0.9978213507625273,0.9956427015250545,1.0,0.2594579894943616,-0.2804964871724583,0.0,0.023255813953488372,0.9978213507625273,0.9956427015250545,1.0,0.2594579894943616,-0.2804964871724583,0.0,0.023255813953488372,5.878016072274912,0.9978213507625273,0.9956427015250545,1.0,0.2594579894943616,-0.2804964871724583,0.0,0.023255813953488372,10.0,1.6629961568170963
0.25,15,67,0.9938271604938271,1.0,0.9876543209876543,0.2551479267464051,-0.28332485457044476,0.002386634844868735,0.0125,0.9938271604938271,1.0,0.9876543209876543,0.2551479267464051,-0.28332485457044476,0.0125,0.002386634844868735,0.9938271604938271,1.0,0.9876543209876543,0.2551479267464051,-0.28332485457044476,0.002386634844868735,0.0125,5.878016072274912,0.9938271604938271,1.0,0.9876543209876543,0.2551479267464051,-0.28332485457044476,0.002386634844868735,0.0125,10.0,1.6629961568170963
0.25,15,68,0.4195519348268839,0.8391038696537678,0.0,0.23143937880475043,0.2712897397847404,0.35443037974683544,0.06428571428571428,0.45010183299389,0.90020366598778,0.0,0.2353379780936014,0.25980489386898326,0.4897959183673469,0.05333333333333334,0.5,1.0,0.0,0.23773573583958885,,0.0,,17.012542798525892,0.6103190767141887,0.5539714867617108,0.6666666666666666,0.27639977451162795,0.19047968857376332,0.45454545454545453,0.5535714285714286,0.1,1.0
0.25,15,69,0.87,0.87,,0.22883174515812044,0.3571779131774924,0.04597701149425287,0.296875,0.698,0.698,,0.222705775760184,0.29823879311268325,0.94,0.4068767908309456,1.0,1.0,,0.24551674700063877,,0.0,,17.012542798525892,1.0,1.0,,0.24551674700063877,,0.0,,10.0,1.0
0.25,15,70,0.7929184549356223,0.5858369098712446,1.0,0.2668313797785614,0.18142851899704296,0.018315018315018316,0.017699115044247787,0.7875536480686696,0.575107296137339,1.0,0.3266653434673212,0.11415055363204282,0.10486891385767791,0.1206896551724138,0.9842211562736682,0.9978540772532188,0.9705882352941176,0.25838896225548397,-0.18764752703469162,0.002150537634408602,0.029411764705882353,2.030917620904737,0.9842211562736682,0.9978540772532188,0.9705882352941176,0.25838896225548397,-0.18764752703469162,0.002150537634408602,0.029411764705882353,10.0,1.6629961568170963
0.25,15,71,0.9607843137254901,1.0,0.9215686274509803,0.24617036955990426,-0.2599933709814706,0.00663716814159292,0.06382978723404255,0.9607843137254901,1.0,0.9215686274509803,0.24617036955990426,-0.2599933709814706,0.00663716814159292,0.06382978723404255,0.9215686274509804,1.0,0.8431372549019608,0.2443007231994149,-0.28720794250290954,0.006578947368421052,0.06976744186046512,5.878016072274912,0.8431372549019608,1.0,0.6862745098039216,0.23456584585917653,-0.2793608385717026,0.00646551724137931,0.08571428571428572,10.0,1.4419974378780642
0.25,15,72,0.734,0.734,,0.26328215639449437,0.2418574285384564,0.021798365122615803,0.05303030303030303,0.564,0.564,,0.21918719277093626,0.30725138087610143,0.6595744680851063,0.8571428571428571,1.0,1.0,,0.2575831787847883,,0.0,,17.012542798525892,1.0,1.0,,0.2575831787847883,,0.0,,10.0,1.0
0.25,15,73,0.9988179669030732,0.9976359338061466,1.0,0.2645569609206429,-0.21182615668398452,0.0023752969121140144,0.01282051282051282,0.9988179669030732,0.9976359338061466,1.0,0.2645569609206429,-0.21182615668398452,0.0023752969121140144,0.01282051282051282,0.9988179669030732,0.9976359338061466,1.0,0.2645569609206429,-0.21182615668398452,0.0023752969121140144,0.01282051282051282,5.878016072274912,1.0,1.0,1.0,0.2639015944628,-0.21441269052732287,0.002369668246445498,0.012987012987012988,10.0,2.5469910325732243
0.25,15,74,0.582,0.582,,0.29356015267877394,0.20495418561199777,0.027491408934707903,0.03365384615384615,0.88,0.88,,0.27386034900213463,0.12938126102485853,0.06605922551252848,0.48333333333333334,1.0,1.0,,0.2565228584448615,,0.0,,17.012542798525892,1.0,1.0,,0.2565228584448615,,0.0,,10.0,1.0
0.25,15,75,0.5656331498116488,0.5598377281947262,0.5714285714285714,0.2299166646853612,0.24720319372658425,0.09049773755656108,0.0683453237410072,0.5130396986380759,0.7403651115618661,0.2857142857142857,0.27089589410483894,0.1426705726307729,0.6201550387596899,0.21891891891891893,0.6167777455809911,0.5192697768762677,0.7142857142857143,0.31278879785003966,0.1573518405598375,0.38372093023255816,0.4066390041493776,0.24244620170823283,0.5,1.0,0.0,0.23755731052158177,,0.0,,31.622776601683793,1.0
