date,mkt,mtum,usmv,iwf,qual,vlue,size
2013-12-13,0.0007488754294560085,0.004487959413236542,3.5999436752254255e-05,0.00043795503106514033,-0.000784481186536734,-0.00013551968514657897,0.0010173638979769084
2013-12-16,0.006691862543059868,0.00435911965089808,0.0031856472197837604,0.006293098639996053,0.007570667115781138,0.006981356895471524,0.005433461628527425
2013-12-17,-0.0025160900284719734,-0.000987472294695868,-0.002683665727855722,-0.002379018725592652,-0.0032244378726319356,-0.003239940622750681,-0.0017396252963367553
2013-12-18,0.015734970520198788,0.017249045700036714,0.016281921123407983,0.014597747621403201,0.015363929399155207,0.016329263404718297,0.015237306088510039
2013-12-19,-0.0014879445373925382,-0.00029312398077185886,-0.001519150998072205,-0.0006858902834971925,-0.0003639529709560385,-0.0009379016295456566,-0.0022592263983173266
2013-12-20,0.0065487297184172455,0.007022123558078963,0.0035864018648239515,0.007233964010013638,0.00633019194973139,0.004462770909058111,0.0066940085896922685
2013-12-23,0.005928123017644449,0.005397586935679044,0.00278814371382774,0.006369323771953983,0.005952954411375444,0.005043463765463496,0.003460747423241761
2013-12-24,-0.0014762793620957115,-0.0017899980327272802,-0.002570440002332308,-0.0009591910617220423,-0.0009956828286058483,-0.0016540622084230128,-0.0019465606820359138
2013-12-26,0.004085271834424198,0.005203635404976925,0.0036927291716226662,0.004653343416645583,0.006104836555841375,0.004615699147338281,0.0024919258636626473
2013-12-27,-0.0002928314492994799,-0.005422903146610647,0.0006217364780740642,-0.0014267560437022375,-0.0009059596196492326,0.00043397976864301135,0.0006963732066453954
2013-12-30,5.4577243051356916e-05,-0.0018991371032751614,0.00235838025198154,0.000866576078178305,-0.00012915176133387885,-0.0006096147123224593,0.0019268482285192956
2013-12-31,0.00401070950998017,0.004674940727885657,0.0015693258560944834,0.004547090412738708,0.004102910852109565,0.004592975814625699,0.0028159669023386513
2014-01-02,-0.008894033578541793,-0.007902723147705681,-0.009650555303142183,-0.008506208846330576,-0.008127529249728038,-0.008559260899771881,-0.010523176044544114
2014-01-03,0.00036535649543578685,-0.0006599034475103238,0.00028397156402437673,-0.0018310192816409776,-0.0018292525915883928,0.00046081829211153114,0.00024522559115225384
2014-01-06,-0.0032258408459666654,-0.0027698060986078854,-0.0030143425814881386,-0.004633661281933099,-0.0036223220678933687,-0.0018166414337041914,-0.003261342237483311
2014-01-07,0.00663857113505717,0.009069604107508011,0.00708873883950778,0.007387783376743284,0.00779760703267196,0.00533638569048378,0.006709828117000827
2014-01-08,0.0003263700487421417,0.007414747960747592,-0.0005157871327631236,0.0008269976267631929,0.00014436855031618734,-0.00033740609633026164,-0.0004696349568545921
2014-01-09,0.00040942059966875277,0.0013483979522237455,0.0014125832292599672,0.0001463563873760343,-0.000590492325913794,0.0010557379516937804,0.001999844051343347
2014-01-10,0.003040238067034684,0.0032768899178474697,0.0036553787516873104,0.0040597381265943255,0.003611982684426751,0.0014637770485024237,0.004393251217452043
2014-01-13,-0.012665563408254199,-0.017267699853823038,-0.010016420930973546,-0.014341485176054491,-0.014992491987519285,-0.012585101645891217,-0.011880090299229651
2014-01-14,0.011251608393771928,0.014213261471313743,0.0070451113251308595,0.012838457913869394,0.012169015519813975,0.009597831216516806,0.008976186658290253
2014-01-15,0.005282581518261553,-1.3484167830979388e-05,0.0015400089823482954,0.005198204399250672,0.004410089043938914,0.005392083689345295,0.0025722728968853303
2014-01-16,-0.0009389986150615259,0.0006820032866694525,0.0007848105206647027,0.00014943203617745482,-2.3801572651360736e-05,-0.002616109756750973,9.77510195194764e-05
2014-01-17,-0.0038622966588333085,-0.0035205095901419403,-0.0017351939213080536,-0.003216924041903213,-0.002043510239527868,-0.004021341770629516,-0.0032168527894375076
2014-01-21,0.0031752505763349426,0.006598644935724707,0.0005742096558050136,0.0037112824013669776,0.0017247044560013691,0.0017610437033239723,0.003287842448300271
2014-01-22,0.0014642393235857476,0.003628780155369382,-0.0008029404277042351,0.0013566232387884902,-0.0014632309548571198,0.00044274842201352804,0.0023501520363753414
2014-01-23,-0.008594657718616228,-0.010719832916808225,-0.007265080736868601,-0.007135474144222331,-0.007231958494093416,-0.009593068039057906,-0.00917152842755331
2014-01-24,-0.021531558673446027,-0.026748384793881752,-0.016109155436201172,-0.02137939012579937,-0.020955530094497243,-0.020889452943509634,-0.01966196109045526
2014-01-27,-0.00612319799452099,-0.010569610276972008,-0.0035769243466109435,-0.006976794290184274,-0.007874200431074008,-0.0036682661128579763,-0.003416258138387751
2014-01-28,0.007019835410912778,0.013680694348719102,0.006354175815061147,0.0059346784520692974,0.00339718254239596,0.006224393111165405,0.008004101676745812
2014-01-29,-0.010415597561371892,-0.015398451313580863,-0.00964443890752198,-0.01102134797200105,-0.010915815729420353,-0.008778826477190527,-0.008995540561399507
2014-01-30,0.012017839920139606,0.020089394001000738,0.008516344744630366,0.013725361009990111,0.008201452246466179,0.009019503546781271,0.011124625534734367
2014-01-31,-0.00625302315720333,-0.005939325266933193,-0.004873412930705201,-0.00452985886223245,-0.003381767675615266,-0.007321680843302425,-0.0042116154113626125
2014-02-03,-0.024282209275224176,-0.02630843039383357,-0.021390110507445326,-0.02477374234714258,-0.023742895663229624,-0.02265828659344904,-0.022480545488412496
2014-02-04,0.008059804716704422,0.008977846333538597,0.0059482238356309836,0.009150788751476346,0.007143498687111949,0.0063085705647856205,0.0065372884689005595
2014-02-05,-0.0022434767584775805,-0.001302066650826772,-0.0004503594079988682,-0.0020664262267201527,-0.002510067112329595,-0.0017932433475698062,-0.0014960657908623665
2014-02-06,0.012566625000408838,0.011217333644726102,0.008600310235146624,0.012793077232063244,0.012000125605497791,0.01313004192308398,0.011028087792028574
2014-02-07,0.012943080341171198,0.020968631209084654,0.01178037294638612,0.014766032798873452,0.015742875811826096,0.012019060426117667,0.011612009937050694
2014-02-10,0.0018097517961315202,0.002446171580342771,0.0035132295438824457,0.0028553878301431634,0.0016362467284176674,-4.3663508472513435e-05,0.002954455471779971
2014-02-11,0.010734654635627505,0.012595423232234726,0.01084178771005151,0.010063593822841943,0.01099416394547581,0.011669070605571541,0.009505677066089735
2014-02-12,0.000983607247769136,0.00041072039105904956,-0.0011620287302177568,0.0018481402935979219,0.002122057545259848,0.0004565238627867174,0.0009107140551698478
2014-02-13,0.006861482213509795,0.010638034523323237,0.006858456834361482,0.0070107636010403596,0.007158642094587053,0.005505153283335451,0.006886667994875584
2014-02-14,0.0043339894888845265,0.002583215068933331,0.005240848525247754,0.0023588682556308083,0.003955379673299841,0.0059350151066792645,0.004916287525419172
2014-02-18,0.0028348545799319336,0.007304383097862743,0.0027659952552143707,0.0028139884814308846,0.002590626041336419,0.0012592206004140571,0.00398558429495921
2014-02-19,-0.006779509954538021,-0.006641395431218777,-0.0036165563389820576,-0.006053076980605976,-0.005488338802131287,-0.006446332578505243,-0.0047605871100006025
2014-02-20,0.006935116704319677,0.008942842542711826,0.006511753264221376,0.007039086758243496,0.004749356484491374,0.006346777350517696,0.0071868884535042366
2014-02-21,-0.0011957587417251725,-0.0009463334255991329,-0.0013850815769197444,-0.0015948479693774775,-0.0002473724273579503,-0.002002268490878256,0.00011491213092429398
2014-02-24,0.006346557692599841,0.008313489460226808,0.0014374907442076257,0.005437586924652349,0.004520809436058482,0.00661162458526543,0.0038464797242521165
2014-02-25,-0.0011150560723857117,0.0009191300106126121,0.0003671892913823527,0.0004186947986519751,0.000980703354939827,-0.0021682897498173093,-0.0008163920262777014
2014-02-26,0.0010141036247846014,-0.0006278482832660082,-0.0004693631057322012,0.000953071074097922,0.0010777841159816948,0.0003851538175354552,0.00046033039040027646
2014-02-27,0.005105328651561436,0.005447660340352378,0.004014635988744519,0.006198542627834369,0.00398418414327284,0.004143322957464113,0.003851269848792249
2014-02-28,0.001877442749838254,0.00027714263590605803,0.003671362309241699,0.001437392758455669,0.0012398852544959205,0.0032745867648542593,0.0035928707451413633
2014-03-03,-0.007099586727560503,-0.007112257795897747,-0.006011881313388812,-0.007076705765175939,-0.007758764131964191,-0.007317535999056712,-0.006520442524198478
2014-03-04,0.01619303397921401,0.019039564558105404,0.013760750621438556,0.0152367066113821,0.014903003614299415,0.014602849988166966,0.013880065564370936
2014-03-05,-0.0002527518601636025,0.0019128424098093788,-0.0032781545467663875,-0.0003430813366172014,-0.002586012969746365,0.0006923338830620018,-0.0018522764882009657
2014-03-06,0.0014699973237923825,-0.0030538022128445697,0.00022280909793015446,0.00024059445319801753,-0.00011014785411922468,0.0029738094687736805,0.0010322615808286972
2014-03-07,0.00024890761891493973,-0.0016716528379602247,0.0014010813687357349,-0.0014426994094898227,0.00016282003957823754,0.001570274792289661,0.0006723181875192275
2014-03-10,-0.0011366971512544177,1.4045181382815741e-05,-0.00012352675386595457,-0.0012702489697717922,-0.00013347842442157365,-0.0006266553568072819,-0.0017310759518591734
2014-03-11,-0.005568465778929554,-0.006683383368192963,-0.0013592112931630762,-0.0036116105728473125,-0.0025072498823469624,-0.006326828293461428,-0.0040039973954051344
2014-03-12,0.0010731804904071662,0.0015872288608373974,0.0013471740141579591,0.0007194812025679287,0.0007618901760448882,0.0007519783325227181,0.0019321235377116608
2014-03-13,-0.011683799506417292,-0.01489101433570017,-0.008168861881572398,-0.013377322305483053,-0.013603298289235677,-0.010744134687643903,-0.008170364830613175
2014-03-14,-0.0015620939501276299,-0.0044267086613114515,0.00017851081455666495,-0.002632605845798275,-0.003745928501182605,-0.0020763861266830386,0.0004626353582453113
2014-03-17,0.008837488975842689,0.00969560851596074,0.007564259539206253,0.009226147869741075,0.011291301103865337,0.00936890357099629,0.007386039395017807
2014-03-18,0.00805642687154462,0.008591394423621113,0.0038965601129434813,0.008357444792766122,0.008275054744053989,0.007301433288301462,0.005428106374134378
2014-03-19,-0.006299611834788221,-0.007917652900134575,-0.00829084676458447,-0.00740569323957696,-0.007767158312281475,-0.004898657610036938,-0.007867324234668405
2014-03-20,0.005240220327380918,0.0004719310987026937,0.0028835186967623994,0.003907180806770105,0.0037625490740385015,0.00776012172400109,0.0035811680374431276
2014-03-21,-0.0031117893258396645,-0.011184544420383635,-0.0034545452275944744,-0.006445339458304833,-0.00638318735804011,-0.0011561058221645215,-0.0010101243227984558
2014-03-24,-0.006011840990256201,-0.013843395042272832,-0.004543858484464813,-0.0073059925117943125,-0.004086411699707804,-0.00316690306988876,-0.0052582386279154125
2014-03-25,0.003535269244682615,0.002384418620440254,0.0034838816472879675,0.0025270040671776517,0.003483006279066281,0.00432909995542019,0.0028381156874648372
2014-03-26,-0.012408816414182566,-0.014770313392559298,-0.008309856270357852,-0.012309907556111832,-0.010980643345733343,-0.010674585431229677,-0.010341807194422459
2014-03-27,-0.001723699757302799,-0.004448513002571541,0.0008678086730966594,-0.0025090578259193697,-0.0032048801639711355,-0.0018817631583385452,-0.00048469005517914887
2014-03-28,0.004449859079719065,0.0017157604998649933,0.0027776119089983897,0.003769357572339649,0.0037168984966522434,0.005956895705992782,0.005153855658766249
2014-03-31,0.009432338676307328,0.009229117095412631,0.008542988617383118,0.008724472333661693,0.008443796153708716,0.007889862400085823,0.00971793463211923
2014-04-01,0.008065767826882952,0.014605266930537208,0.001747388410891837,0.010518797270670843,0.009714145707993449,0.006193990983702324,0.004852737184089184
2014-04-02,0.0030073639644880856,0.003689912357778047,0.0018224004959936924,0.0027925465805564986,0.002140395783836402,0.0031926456929414204,0.002479275391970237
2014-04-03,-0.0024626435695207505,-0.008160164387477797,0.0004661810848807235,-0.004377384551630614,-0.002801666373030809,0.00015640460408161694,-0.0006252021597709101
2014-04-04,-0.013803013194828795,-0.02251637138528506,-0.00824908646449618,-0.017011173925694734,-0.016502060176294187,-0.010644157437012192,-0.009325815380583413
2014-04-07,-0.011904675622897876,-0.012876936061583688,-0.006851284027549753,-0.011281057866516564,-0.009529977577271032,-0.01162911015442658,-0.010496339788147457
