mu,P,sim,MLE_BAC,MLE_acc1,MLE_acc2,MLE_state0_mean,MLE_state1_mean,MLE_q12,MLE_q21,MLEK_BAC,MLEK_acc1,MLEK_acc2,MLEK_state0_mean,MLEK_state1_mean,MLEK_q12,MLEK_q21,Jump_BAC,Jump_acc1,Jump_acc2,Jump_state0_mean,Jump_state1_mean,Jump_q12,Jump_q21,Jump_best_lambda,SparseJump_BAC,SparseJump_acc1,SparseJump_acc2,SparseJump_state0_mean,SparseJump_state1_mean,SparseJump_q12,SparseJump_q21,SparseJump_best_lambda,SparseJump_best_kappa,MLEK_state0_mean_error,Jump_state0_mean_error,SparseJump_state0_mean_error,MLEK_state1_mean_error,Jump_state1_mean_error,SparseJump_state1_mean_error,MLEK_acc1_error,Jump_acc1_error,SparseJump_acc1_error,MLEK_acc2_error,Jump_acc2_error,SparseJump_acc2_error,MLEK_BAC_error,Jump_BAC_error,SparseJump_BAC_error
0.25,150,77,0.5271929824561403,0.5210526315789473,0.5333333333333333,0.33605469599845955,-0.3102145486085478,0.5121951219512195,0.49407114624505927,0.5271929824561403,0.5210526315789473,0.5333333333333333,0.33605469599845955,-0.3102145486085478,0.49407114624505927,0.5121951219512195,0.6960526315789474,0.39210526315789473,1.0,0.1488904555866425,-0.03743465543163465,0.002849002849002849,0.0,142.51026703029993,0.9405701754385964,0.9894736842105263,0.8916666666666667,0.04134830065415452,-0.06341779395099224,0.002577319587628866,0.009009009009009009,31.622776601683793,1.0,0.08605469599845955,0.10110954441335751,0.2086516993458455,0.0602145486085478,0.21256534456836534,0.18658220604900777,0.47119336842105264,0.6001407368421052,0.0027723157894736783,0.3880336666666667,0.07863299999999995,0.02970033333333333,0.4296130175438597,0.2607533684210527,0.0162358245614036
0.25,150,78,0.517198248905566,0.5384615384615384,0.4959349593495935,-0.2762228257955996,0.3941709854654216,0.5170940170940171,0.45660377358490567,0.5240020702594295,0.5358090185676393,0.5121951219512195,-0.2798792399686318,0.38974577151395684,0.5063291139240507,0.4580152671755725,0.5388820599081322,0.6631299734748011,0.4146341463414634,-0.18319188703049458,0.4405557324289856,0.18633540372670807,0.3389830508474576,17.012542798525892,0.975609756097561,1.0,0.9512195121951219,0.04051917685143104,0.03343835909779565,0.002617801047120419,0.008547008547008548,31.622776601683793,1.8651883626089147,0.5298792399686318,0.4331918870304946,0.20948082314856897,0.6397457715139568,0.6905557324289856,0.28343835909779563,0.45643698143236067,0.3291160265251989,0.007754000000000039,0.4091718780487805,0.5067328536585367,0.02985251219512186,0.4328039297405706,0.41792394009186784,0.01880375609756091
0.25,150,79,0.4636212624584718,0.5558139534883721,0.37142857142857144,-0.27076316755059987,0.41321855716690586,0.4219858156028369,0.5483870967741935,0.4636212624584718,0.5558139534883721,0.37142857142857144,-0.27076316755059987,0.41321855716690586,0.4219858156028369,0.5483870967741935,0.5,1.0,0.0,0.02608490097679761,,0.0,,142.51026703029993,0.559468438538206,0.5046511627906977,0.6142857142857143,0.32848588083275554,-0.2621410329484123,0.47058823529411764,0.4918032786885246,0.1,3.5955650878267438,0.5207631675505999,0.2239150990232024,0.07848588083275554,0.6632185571669058,,0.01214103294841229,0.4364320465116278,0.007754000000000039,0.4875948372093023,0.5499384285714286,0.921367,0.3070812857142857,0.49318473754152825,0.45680600000000005,0.397337561461794
0.25,150,80,0.5160861358956761,0.5079787234042553,0.5241935483870968,0.382936041785014,-0.30719910723307947,0.5020080321285141,0.5,0.5160861358956761,0.5079787234042553,0.5241935483870968,0.382936041785014,-0.30719910723307947,0.5020080321285141,0.5,0.5039035689773508,0.523936170212766,0.4838709677419355,-0.29069349360731256,0.3966746253953649,0.4444444444444444,0.4831932773109244,2.030917620904737,1.0,1.0,1.0,0.06423566858965382,-0.042083691546179115,0.0026666666666666666,0.008064516129032258,100.0,2.7303767252178295,0.132936041785014,0.5406934936073126,0.18576433141034618,0.05719910723307947,0.6466746253953649,0.2079163084538209,0.48426727659574464,0.468309829787234,0.007754000000000039,0.3971734516129033,0.43749603225806455,0.07863299999999995,0.44071986410432396,0.45290243102264927,0.043193999999999955
0.25,150,81,0.5160642570281124,0.5321285140562249,0.5,0.3190059089380027,-0.3361756666702964,0.5321888412017167,0.46616541353383456,0.5140562248995983,0.5281124497991968,0.5,0.32157148300421085,-0.33349324464598434,0.4696969696969697,0.5276595744680851,0.5471887550200802,0.5943775100401606,0.5,0.2766336542322688,-0.37423512083903687,0.3265993265993266,0.4801980198019802,5.878016072274912,0.7690763052208835,0.5381526104417671,1.0,0.27759697299125985,-0.2939893232111995,0.43656716417910446,0.5064935064935064,1.0,3.5955650878267438,0.07157148300421085,0.026633654232268822,0.02759697299125985,0.08349324464598434,0.12423512083903687,0.04398932321119953,0.46413355020080316,0.39786848995983937,0.45409338955823286,0.42136700000000005,0.42136700000000005,0.07863299999999995,0.4427497751004017,0.4096172449799198,0.1877296947791165
0.25,150,82,0.4952153110047847,0.5131578947368421,0.4772727272727273,-0.28393692248238117,0.38137536334651057,0.4773662551440329,0.44921875,0.4952153110047847,0.5131578947368421,0.4772727272727273,-0.28393692248238117,0.38137536334651057,0.4773662551440329,0.44921875,0.5227272727272727,0.5,0.5454545454545454,0.3704887423127618,-0.2864237455489477,0.3665338645418327,0.375,5.878016072274912,0.532994417862839,0.49780701754385964,0.5681818181818182,-0.27507912944261415,0.34398381912642995,0.37401574803149606,0.3836734693877551,3.1622776601683795,4.460753450435659,0.5339369224823811,0.1204887423127618,0.5250791294426141,0.6313753633465106,0.03642374554894767,0.59398381912643,0.4790881052631578,0.49224599999999996,0.4944389824561403,0.44409427272727275,0.37591245454545463,0.3531851818181818,0.4615906889952153,0.43407872727272734,0.4238115821371611
0.25,150,83,0.502,0.502,,-0.3102352105840217,0.3579077049319365,0.5060240963855421,0.5,0.502,0.502,,0.35528377657828863,-0.31295681626380584,0.5099601593625498,0.5120967741935484,1.0,1.0,,0.02249996134292555,,0.0,,412.46263829013566,1.0,1.0,,0.02249996134292555,,0.0,,100.0,1.0,0.10528377657828863,0.22750003865707444,0.22750003865707444,0.06295681626380584,,,0.49024599999999996,0.007754000000000039,0.007754000000000039,,,,0.45480600000000004,0.043193999999999955,0.043193999999999955
0.25,150,84,0.4691843244474823,0.5173160173160173,0.42105263157894735,-0.25347071760066975,0.40487740054896587,0.5378151260504201,0.4904214559386973,0.4713488266119845,0.5216450216450217,0.42105263157894735,-0.25121405542178427,0.40792885237703497,0.5466101694915254,0.49429657794676807,0.594269765322397,0.5043290043290043,0.6842105263157895,0.3647871596736514,-0.23044318699065314,0.2627450980392157,0.27049180327868855,17.012542798525892,0.5524606971975393,0.525974025974026,0.5789473684210527,0.3268299237067383,-0.2242286672307767,0.2441860465116279,0.26556016597510373,10.0,4.460753450435659,0.5012140554217843,0.11478715967365138,0.0768299237067383,0.657928852377035,0.019556813009346863,0.025771332769223304,0.47060097835497827,0.48791699567099567,0.466271974025974,0.5003143684210527,0.23715647368421056,0.3424196315789474,0.48545717338801553,0.3625362346776031,0.4043453028024607
0.25,150,85,0.54,0.54,,0.3658868667193919,-0.28457057500473787,0.4703703703703704,0.5502183406113537,0.54,0.54,,0.3658868667193919,-0.28457057500473787,0.5502183406113537,0.4703703703703704,1.0,1.0,,0.06667644352629219,,0.0,,142.51026703029993,1.0,1.0,,0.06667644352629219,,0.0,,100.0,1.0,0.11588686671939191,0.1833235564737078,0.1833235564737078,0.03457057500473787,,,0.4522459999999999,0.007754000000000039,0.007754000000000039,,,,0.416806,0.043193999999999955,0.043193999999999955
0.25,150,86,0.5555555555555556,0.5111111111111111,0.6,0.37998401319736413,-0.30514433580448513,0.5,0.5183673469387755,0.5565656565656565,0.5131313131313131,0.6,0.3786538653264047,-0.3065566738947975,0.5163934426229508,0.49411764705882355,0.6979797979797979,0.9959595959595959,0.4,0.051211754034230166,-0.8163672269372929,0.00202020202020202,0.25,142.51026703029993,0.7565656565656566,0.5131313131313131,1.0,0.096762987408777,-0.009927795563416072,0.007874015748031496,0.004081632653061225,31.622776601683793,2.7303767252178295,0.12865386532640471,0.19878824596576983,0.15323701259122302,0.056556673894797516,0.5663672269372929,0.24007220443658392,0.47911468686868686,0.0037135959595959722,0.47911468686868686,0.32136700000000007,0.521367,0.07863299999999995,0.40024034343434356,0.2588262020202021,0.2002403434343435
0.25,150,87,0.43645833333333334,0.5229166666666667,0.35,-0.3162311597486843,0.33986603475779137,0.4772727272727273,0.5319148936170213,0.434375,0.51875,0.35,-0.3200837619630077,0.33859371287182394,0.4770992366412214,0.5274261603375527,0.6770833333333333,0.7541666666666667,0.6,0.07063470657406294,-0.22624218002474755,0.013550135501355014,0.038461538461538464,49.238826317067414,0.5947916666666666,0.5395833333333333,0.65,0.17048699798118214,-0.20780420270858263,0.46037735849056605,0.5213675213675214,0.1,1.8651883626089147,0.5700837619630077,0.17936529342593704,0.07951300201881786,0.5885937128718239,0.023757819975252448,0.04219579729141737,0.4734959999999999,0.2380793333333333,0.45266266666666666,0.5713670000000001,0.32136700000000007,0.271367,0.5224310000000001,0.2797226666666668,0.36201433333333344
0.25,150,88,0.5308898109727985,0.5062240663900415,0.5555555555555556,-0.2919114430861134,0.36655040894089735,0.5425101214574899,0.5317460317460317,0.5093360995850622,0.5186721991701245,0.5,-0.28329617776583615,0.37641712780495246,0.5583333333333333,0.5212355212355212,0.5,1.0,0.0,0.03468563551928397,,0.0,,142.51026703029993,0.5690410327339788,0.5269709543568465,0.6111111111111112,-0.1479955724200675,0.2341826868672787,0.36398467432950193,0.39915966386554624,3.1622776601683795,1.0,0.5332961777658362,0.21531436448071603,0.3979955724200675,0.6264171278049524,,0.4841826868672787,0.47357380082987544,0.007754000000000039,0.4652750456431535,0.42136700000000005,0.921367,0.3102558888888889,0.44746990041493784,0.45680600000000005,0.3877649672660213
