mu,P,sim,MLE_BAC,MLE_acc1,MLE_acc2,MLE_state0_mean,MLE_state1_mean,MLE_q12,MLE_q21,MLEK_BAC,MLEK_acc1,MLEK_acc2,MLEK_state0_mean,MLEK_state1_mean,MLEK_q12,MLEK_q21,Jump_BAC,Jump_acc1,Jump_acc2,Jump_state0_mean,Jump_state1_mean,Jump_q12,Jump_q21,Jump_best_lambda,SparseJump_BAC,SparseJump_acc1,SparseJump_acc2,SparseJump_state0_mean,SparseJump_state1_mean,SparseJump_q12,SparseJump_q21,SparseJump_best_lambda,SparseJump_best_kappa
0.02,15,0,0.636,0.636,,0.022821421933183178,0.018808910918976976,0.027472527472527472,0.012618296529968454,0.552,0.552,,0.10356961401094936,-0.07993205136167841,0.4492753623188406,0.5515695067264574,1.0,1.0,,0.02136086792401212,,0.0,,49.238826317067414,1.0,1.0,,0.02136086792401212,,0.0,,31.622776601683793,1.0
0.02,15,1,0.5388333122282724,0.5682326621923938,0.5094339622641509,0.03190593929729228,-0.02612386747907372,0.04090909090909091,0.02867383512544803,0.4574944071588367,0.9149888143176734,0.0,0.01276586519533838,-0.07135309374738714,0.0,0.02631578947368421,0.5379257946055465,0.9060402684563759,0.16981132075471697,0.025001715237543933,-0.15763447027081576,0.020089285714285716,0.17647058823529413,2.030917620904737,0.5826474188510404,0.5615212527964206,0.6037735849056604,0.05018478792330386,-0.04589407963725013,0.34317343173431736,0.41228070175438597,1.0,1.0
0.02,15,2,0.43979981392961404,0.6604215456674473,0.2191780821917808,0.023539019658919556,0.05869379864517434,0.03254437869822485,0.06832298136645963,0.46894549420936127,0.5269320843091335,0.410958904109589,0.037395771765412075,0.031928286263432595,0.1896551724137931,0.1647940074906367,0.5609701324949472,0.4918032786885246,0.6301369863013698,0.037444306538024684,0.03252900607123553,0.22053231939163498,0.24152542372881355,0.701703828670383,0.5824805107311283,0.9320843091334895,0.2328767123287671,0.031881483809743046,0.06424425210050992,0.0022026431718061676,0.0,10.0,1.8839948757561285
0.02,15,3,0.4459183673469388,0.8918367346938776,0.0,-0.0019796228876407204,0.2014490444869834,0.1509433962264151,0.01569506726457399,0.4806122448979592,0.5612244897959183,0.4,-0.0666702215660034,0.13025680450722224,0.7793594306049823,1.0,0.5540816326530612,0.9081632653061225,0.2,0.025576273036519312,-0.03817327145762833,0.02654867256637168,0.2553191489361702,2.030917620904737,0.6622448979591837,0.8244897959183674,0.5,0.007805748365192627,0.07252040489748277,0.06862745098039216,0.3076923076923077,3.1622776601683795,1.2209987189390321
0.02,15,4,0.45198394318357266,0.8451443569553806,0.058823529411764705,0.02507789444880741,0.07192294850780682,0.06466512702078522,0.42424242424242425,0.5253093363329584,0.6220472440944882,0.42857142857142855,0.05218217536950902,-0.0014607317712953024,0.4901315789473684,0.7692307692307693,0.5626392289199145,0.46981627296587924,0.6554621848739496,0.13156885777111368,-0.04755152827624051,0.4050179211469534,0.5136363636363637,0.0837677640068292,0.5276913915172368,0.5511811023622047,0.5042016806722689,0.08121507489364517,-0.02690967252854063,0.46096654275092935,0.5347826086956522,0.1,1.2209987189390321
0.02,15,5,0.5509341075485988,0.7489270386266095,0.35294117647058826,0.043920791601545786,0.030035991809308334,0.01891891891891892,0.05426356589147287,0.5230371118404443,0.6931330472103004,0.35294117647058826,0.05982257474680879,-0.003029236516611417,0.36129032258064514,0.16279069767441862,0.5284019187073972,0.703862660944206,0.35294117647058826,0.017499544344614783,0.0936294407130606,0.17765042979942694,0.41333333333333333,0.701703828670383,0.5713834890179248,0.4957081545064378,0.6470588235294118,0.1004827189569776,-0.016529354392884416,0.4357976653696498,0.45867768595041325,0.31622776601683794,1.2209987189390321
0.02,15,6,0.6142857142857143,0.7285714285714285,0.5,0.0396210755516696,-0.00330411568802144,0.019390581717451522,0.050724637681159424,0.5051020408163266,0.9102040816326531,0.1,0.04095542512655473,-0.10550793439611039,1.0,0.09691629955947137,0.7020408163265306,0.5040816326530613,0.9,0.146192737411609,-0.0887656249734984,0.4523809523809524,0.4574898785425101,0.24244620170823283,0.7020408163265306,0.5040816326530613,0.9,0.11243329964767784,-0.05554205130105821,0.5,0.5060728744939271,0.1,1.2209987189390321
0.02,15,7,0.8488612836438924,0.6977225672877847,1.0,0.002349415332571097,0.017410906384276434,0.01483679525222552,0.024691358024691357,0.48264523200584586,0.7888198757763976,0.17647058823529413,-0.01643725945383007,0.09640426849501328,1.0,0.26649746192893403,0.5,1.0,0.0,0.007259461415427039,,0.0,,17.012542798525892,0.9927536231884058,0.9855072463768116,1.0,0.0035446278540892076,0.080936993715294,0.0021008403361344537,0.0,10.0,1.8839948757561285
0.02,15,8,0.6792275202279783,0.8468271334792122,0.5116279069767442,-0.004105185444829715,0.036477384111363476,0.14130434782608695,0.029484029484029485,0.530838125286245,0.5733041575492341,0.4883720930232558,0.007497024639361713,-0.0020747746334435816,0.4154929577464789,0.5488372093023256,0.566637830135871,0.8774617067833698,0.2558139534883721,0.002273610958806024,0.01039597211331201,0.02546296296296296,0.1791044776119403,2.030917620904737,0.60307363492952,0.5317286652078774,0.6744186046511628,-0.04425485283568142,0.0537222257429014,0.328125,0.3497942386831276,1.0,1.0
0.02,15,9,0.7653061224489797,0.5306122448979592,1.0,0.026055427467976462,0.024823238547850467,0.046153846153846156,0.04602510460251046,0.536734693877551,0.573469387755102,0.5,0.037214660942090805,0.009759791419252444,0.971830985915493,0.7272727272727273,0.5744897959183674,0.5489795918367347,0.6,-0.034783601282374045,0.09792031516848505,0.4007352941176471,0.4845814977973568,0.0837677640068292,0.5612244897959184,0.5224489795918368,0.6,-0.047862369527076974,0.10490085195915835,0.4594594594594595,0.49583333333333335,0.31622776601683794,1.0
0.02,15,10,0.648669915727485,0.6442786069651741,0.6530612244897959,-0.013459705002306427,0.00548869618532476,0.040955631399317405,0.05339805825242718,0.4754543608488171,0.6243781094527363,0.32653061224489793,-0.05733270049175017,0.08397230929273905,0.4588607594936709,0.7923497267759563,0.5272616509290283,0.9626865671641791,0.09183673469387756,0.003826340114468408,-0.1928696395750216,0.014736842105263158,0.2916666666666667,2.030917620904737,0.5272362676413849,0.5646766169154229,0.4897959183673469,0.008829128589220405,-0.02355695997546014,0.3007246376811594,0.37668161434977576,1.0,1.8839948757561285
0.02,15,11,0.4709995006064065,0.6335877862595419,0.308411214953271,0.01434949706585565,0.04360475107143077,0.02786377708978328,0.045454545454545456,0.36768447837150126,0.7353689567430025,0.0,0.014574184162356682,0.06328414965020548,0.019230769230769232,0.002531645569620253,0.5289410477753205,0.9363867684478372,0.12149532710280374,0.025600890075751566,0.013824138866247239,0.028199566160520606,0.34210526315789475,2.030917620904737,0.5427100425673587,0.7302798982188295,0.35514018691588783,0.054376126374783826,-0.04864564234380849,0.09859154929577464,0.25,3.1622776601683795,1.0
0.02,15,12,0.716,0.716,,0.02050261618133027,0.05018170368286012,0.5106382978723404,0.2011173184357542,0.94,0.94,,0.03980740195959578,-0.14145801350425483,0.4666666666666667,0.029850746268656716,1.0,1.0,,0.02893147703176474,,0.0,,17.012542798525892,1.0,1.0,,0.02893147703176474,,0.0,,10.0,1.0
0.02,15,13,0.5137254901960785,0.6541176470588236,0.37333333333333335,-9.227387521551924e-05,0.05925898344554655,0.045714285714285714,0.021604938271604937,0.5125490196078432,0.691764705882353,0.3333333333333333,0.0732685431179455,-0.09528234448107471,0.46794871794871795,0.21282798833819241,0.5262745098039217,0.5458823529411765,0.5066666666666667,0.12299542561582762,-0.09846509262827716,0.3828996282527881,0.4434782608695652,0.24244620170823283,0.5047058823529411,0.5294117647058824,0.48,0.06788431238557863,-0.03212341261130148,0.44696969696969696,0.4978723404255319,0.1,1.2209987189390321
0.02,15,14,0.7412663755458515,0.48253275109170307,1.0,0.06444716711670768,-0.008488251263001725,0.03237410071942446,0.04072398190045249,0.4614784778540237,0.851528384279476,0.07142857142857142,0.03994874701310088,-0.07413254420007553,0.323943661971831,0.0514018691588785,0.5,1.0,0.0,0.02374920366082984,,0.0,,17.012542798525892,0.5887918486171762,0.5109170305676856,0.6666666666666666,0.06309858109569697,-0.014975580481420359,0.4603174603174603,0.46558704453441296,0.31622776601683794,1.0
0.02,15,15,0.5603448275862069,0.5,0.6206896551724138,-0.004637884808319181,0.04517701437960992,0.054474708171206226,0.05371900826446281,0.48946793571540026,0.7375565610859729,0.2413793103448276,0.036176512539007624,-0.022321715017651015,0.23577235772357724,0.6692307692307692,0.5828132313933532,0.49321266968325794,0.6724137931034483,-0.061595605705792644,0.0953674723931979,0.44106463878326996,0.4915254237288136,0.0837677640068292,0.6459276018099547,0.7918552036199095,0.5,0.05017848138444735,-0.07053022940138315,0.10052910052910052,0.3140495867768595,3.1622776601683795,1.0
0.02,15,16,0.89,0.89,,0.0022369676340171954,0.06888883157786928,0.32727272727272727,0.038288288288288286,0.576,0.576,,-0.007015771271092528,0.03209848330186373,0.7256944444444444,0.990521327014218,1.0,1.0,,0.009568672667840925,,0.0,,17.012542798525892,1.0,1.0,,0.009568672667840925,,0.0,,10.0,1.0
0.02,15,17,0.8585858585858586,0.7171717171717171,1.0,0.017722520639634618,0.06633544233109512,0.07586206896551724,0.02824858757062147,0.6636363636363636,0.5272727272727272,0.8,0.009237105957760373,0.056680723546831374,0.1724137931034483,0.19327731092436976,0.5,1.0,0.0,0.03182026793015817,,0.0,,17.012542798525892,0.5828282828282828,0.5656565656565656,0.6,-0.02258350935508584,0.10219579634501509,0.4128113879003559,0.536697247706422,0.1,1.0
0.02,15,18,0.5207298907646475,0.5283018867924528,0.5131578947368421,0.011428730611224814,-0.003816505624470818,0.029288702928870293,0.023076923076923078,0.5333912611717975,0.5141509433962265,0.5526315789473685,0.021198931760625223,-0.013191036122566162,0.398406374501992,0.4032258064516129,0.6390268123138034,0.9622641509433962,0.3157894736842105,0.004784762237486247,-0.0032559195990631198,0.002178649237472767,0.025,5.878016072274912,0.5389771598808342,0.4858490566037736,0.5921052631578947,0.0455760768635829,-0.03319686833227375,0.34980988593155893,0.3898305084745763,1.0,1.0
0.02,15,19,0.506,0.506,,-0.02871971143449507,0.06614614326075298,0.1349206349206349,0.13765182186234817,0.55,0.55,,0.08008684213422242,-0.05756387197525527,0.44727272727272727,0.5491071428571429,1.0,1.0,,0.01814402078495746,,0.0,,17.012542798525892,1.0,1.0,,0.01814402078495746,,0.0,,31.622776601683793,1.0
0.02,15,20,0.604,0.604,,-0.03233298437760384,0.07659647851239616,0.033112582781456956,0.04568527918781726,0.932,0.932,,0.010495537818716849,0.015018259996942016,0.7941176470588235,0.05806451612903226,1.0,1.0,,0.01080308292683616,,0.0,,49.238826317067414,1.0,1.0,,0.01080308292683616,,0.0,,31.622776601683793,1.0
0.02,15,21,0.6686294373390739,0.6957494407158836,0.6415094339622641,0.08775498398823138,-0.09820299355744695,0.0364741641337386,0.07058823529411765,0.5261913806930902,0.5995525727069351,0.4528301886792453,0.11075634914292107,-0.10162561519259697,0.7142857142857143,0.4864864864864865,0.5421890169262589,0.5749440715883669,0.5094339622641509,0.11960623123287902,-0.09946510427444416,0.42907801418439717,0.5622119815668203,0.01,0.5546832130344856,0.5055928411633109,0.6037735849056604,0.09185469774506248,-0.04119950407778678,0.11857707509881422,0.12195121951219512,3.1622776601683795,1.0
0.02,15,22,0.5796493614448727,0.5835411471321695,0.5757575757575758,0.02120900142734732,-0.00029553675281430715,0.03125,0.02181818181818182,0.5354291040076576,0.7880299251870324,0.2828282828282828,0.030497960798925267,-0.0532320944058993,0.7522123893805309,0.22020725388601037,0.5348119599989924,0.685785536159601,0.3838383838383838,0.009919917956362798,0.014965803219387537,0.16417910447761194,0.3353658536585366,0.701703828670383,0.5653039119373284,0.655860349127182,0.47474747474747475,0.04293464409671297,-0.041821236373768264,0.2961783439490446,0.5027027027027027,1.0,1.0
