Date,Value
2001-02-16,330.95462
2001-02-19,330.95462
2001-02-20,324.675241
2001-02-21,318.969424
2001-02-22,319.361406
2001-02-23,317.074876
2001-02-26,322.057188
2001-02-27,322.690047
2001-02-28,319.391635
2001-03-01,319.812769
2001-03-02,322.654766
2001-03-05,325.089097
2001-03-06,328.831128
2001-03-07,333.128993
2001-03-08,336.411928
2001-03-09,328.546732
2001-03-12,318.732195
2001-03-13,321.311561
2001-03-14,312.896611
2001-03-15,314.270555
2001-03-16,308.20839
2001-03-19,313.41744
2001-03-20,305.265173
2001-03-21,301.722879
2001-03-22,300.361912
2001-03-23,306.191882
2001-03-26,310.967293
2001-03-27,316.805173
2001-03-28,309.594003
2001-03-29,311.952147
2001-03-30,314.119603
2001-04-02,310.575855
2001-04-03,301.593837
2001-04-04,301.917138
2001-04-05,311.935011
2001-04-06,303.843026
2001-04-09,306.464277
2001-04-10,312.745088
2001-04-11,311.428129
2001-04-12,314.140026
2001-04-13,314.140026
2001-04-16,313.295085
2001-04-17,315.740495
2001-04-18,328.828803
2001-04-19,332.997857
2001-04-20,330.184324
2001-04-23,325.498723
2001-04-24,323.166013
2001-04-25,326.695382
2001-04-26,328.264773
2001-04-27,333.980507
2001-04-30,333.041472
2001-05-01,335.241326
2001-05-02,333.460345
2001-05-03,328.516281
2001-05-04,331.864633
2001-05-07,330.779589
2001-05-08,329.274011
2001-05-09,328.088047
2001-05-10,328.333597
2001-05-11,325.538624
2001-05-14,325.883283
2001-05-15,326.657698
2001-05-16,334.971872
2001-05-17,334.82164
2001-05-18,335.08768
2001-05-21,336.863196
2001-05-22,336.066383
2001-05-23,332.040822
2001-05-24,334.778899
2001-05-25,331.906246
2001-05-28,331.906246
2001-05-29,331.352465
2001-05-30,327.089304
2001-05-31,330.191918
2001-06-01,331.020181
2001-06-04,331.840611
2001-06-05,335.82926
2001-06-06,333.892561
2001-06-07,334.767342
2001-06-08,332.799341
2001-06-11,331.119646
2001-06-12,331.095059
2001-06-13,329.510047
2001-06-14,324.045345
2001-06-15,323.594641
2001-06-18,323.919962
2001-06-19,323.478771
2001-06-20,325.473174
2001-06-21,330.007053
2001-06-22,328.07037
2001-06-25,326.705885
2001-06-26,326.57975
2001-06-27,326.948512
2001-06-28,331.199049
2001-06-29,333.804874
2001-07-02,335.936084
2001-07-03,335.73822
2001-07-04,335.73822
2001-07-05,333.01155
2001-07-06,325.904854
2001-07-09,327.715886
2001-07-10,324.884536
2001-07-11,328.360836
2001-07-12,335.126931
2001-07-13,337.521807
2001-07-16,334.494267
2001-07-17,338.556438
2001-07-18,337.152359
2001-07-19,338.916003
2001-07-20,336.713011
2001-07-23,333.178944
2001-07-24,328.00284
2001-07-25,331.651707
2001-07-26,334.723067
2001-07-27,334.072487
2001-07-30,335.029829
2001-07-31,337.494547
2001-08-01,337.388436
2001-08-02,338.732385
2001-08-03,336.671075
2001-08-06,333.313939
2001-08-07,334.582636
2001-08-08,329.839834
2001-08-09,329.373285
2001-08-10,332.690006
2001-08-13,333.166771
2001-08-14,332.964794
2001-08-15,330.329483
2001-08-16,332.74755
2001-08-17,326.546249
2001-08-20,326.763379
2001-08-21,324.321591
2001-08-22,327.653879
2001-08-23,327.60881
2001-08-24,331.202285
2001-08-27,329.930092
2001-08-28,327.483718
2001-08-29,324.660432
2001-08-30,321.263479
2001-08-31,322.540195
2001-09-03,322.540195
2001-09-04,323.255545
2001-09-05,322.453075
2001-09-06,315.447293
2001-09-07,309.829626
2001-09-10,311.068455
2001-09-11,311.068455
2001-09-12,311.068455
2001-09-13,311.068455
2001-09-14,311.068455
2001-09-17,292.106105
2001-09-18,291.982363
2001-09-19,286.438494
2001-09-20,277.344366
2001-09-21,271.449838
2001-09-24,280.240067
2001-09-25,282.814997
2001-09-26,281.737214
2001-09-27,285.004466
2001-09-28,291.123378
2001-10-01,289.846722
2001-10-02,293.35224
2001-10-03,298.637136
2001-10-04,297.217975
2001-10-05,296.999633
2001-10-08,294.721726
2001-10-09,292.52038
2001-10-10,299.253517
2001-10-11,302.69361
2001-10-12,299.491691
2001-10-15,300.04362
2001-10-16,301.491779
2001-10-17,296.753604
2001-10-18,292.538569
2001-10-19,293.253513
2001-10-22,297.968243
2001-10-23,296.690535
2001-10-24,295.62114
2001-10-25,298.413011
2001-10-26,299.702259
2001-10-29,294.31598
2001-10-30,289.810393
2001-10-31,289.484732
2001-11-01,294.83191
2001-11-02,296.620037
2001-11-05,300.267747
2001-11-06,304.572584
2001-11-07,303.060679
2001-11-08,302.422565
2001-11-09,302.2942
2001-11-12,302.048643
2001-11-13,307.622077
2001-11-14,309.040395
2001-11-15,310.030215
2001-11-16,310.598426
2001-11-19,313.810171
2001-11-20,313.686817
2001-11-21,312.717659
2001-11-22,312.717659
2001-11-23,316.735042
2001-11-26,318.393383
2001-11-27,316.579346
2001-11-28,312.436491
2001-11-29,316.092172
2001-11-30,317.420803
2001-12-03,314.963638
2001-12-04,318.572571
2001-12-05,324.336483
2001-12-06,324.837303
2001-12-07,322.975065
2001-12-10,318.984946
2001-12-11,317.404613
2001-12-12,317.027777
2001-12-13,312.617472
2001-12-14,313.418217
2001-12-17,315.565386
2001-12-18,317.580276
2001-12-19,318.044483
2001-12-20,317.031415
2001-12-21,316.284015
2001-12-24,316.851722
2001-12-25,316.851722
2001-12-26,318.166858
2001-12-27,320.615682
2001-12-28,321.626887
2001-12-31,318.925598
2002-01-01,318.925598
2002-01-02,320.598483
2002-01-03,324.34178
2002-01-04,328.274194
2002-01-07,327.068677
2002-01-08,326.209615
2002-01-09,325.260124
2002-01-10,324.396242
2002-01-11,321.819291
2002-01-14,320.593391
2002-01-15,322.60051
2002-01-16,318.173535
2002-01-17,321.216042
2002-01-18,317.740199
2002-01-21,317.740199
2002-01-22,315.043573
2002-01-23,317.819571
2002-01-24,319.801995
2002-01-25,320.814335
2002-01-28,321.554291
2002-01-29,312.656315
2002-01-30,315.490308
2002-01-31,321.455383
2002-02-01,319.131464
2002-02-04,312.98993
2002-02-05,311.31848
2002-02-06,308.506144
2002-02-07,307.911953
2002-02-08,311.141662
2002-02-11,315.273064
2002-02-12,314.288046
2002-02-13,317.589244
2002-02-14,316.727498
2002-02-15,314.087927
2002-02-18,314.087927
2002-02-19,308.389139
2002-02-20,311.305485
2002-02-21,308.803504
2002-02-22,310.774032
2002-02-25,316.395355
2002-02-26,317.397533
2002-02-27,317.107736
2002-02-28,314.931918
2002-03-01,322.931388
2002-03-04,329.500365
2002-03-05,328.063306
2002-03-06,333.354326
2002-03-07,333.342309
2002-03-08,334.462183
2002-03-11,336.321528
2002-03-12,335.71301
2002-03-13,333.328225
2002-03-14,332.687792
2002-03-15,335.310651
2002-03-18,335.002699
