mu,P,sim,MLE_BAC,MLE_acc1,MLE_acc2,MLE_state0_mean,MLE_state1_mean,MLE_q12,MLE_q21,MLEK_BAC,MLEK_acc1,MLEK_acc2,MLEK_state0_mean,MLEK_state1_mean,MLEK_q12,MLEK_q21,Jump_BAC,Jump_acc1,Jump_acc2,Jump_state0_mean,Jump_state1_mean,Jump_q12,Jump_q21,Jump_best_lambda,SparseJump_BAC,SparseJump_acc1,SparseJump_acc2,SparseJump_state0_mean,SparseJump_state1_mean,SparseJump_q12,SparseJump_q21,SparseJump_best_lambda,SparseJump_best_kappa,MLEK_state0_mean_error,Jump_state0_mean_error,SparseJump_state0_mean_error,MLEK_state1_mean_error,Jump_state1_mean_error,SparseJump_state1_mean_error,MLEK_acc1_error,Jump_acc1_error,SparseJump_acc1_error,MLEK_acc2_error,Jump_acc2_error,SparseJump_acc2_error,MLEK_BAC_error,Jump_BAC_error,SparseJump_BAC_error
0.02,15,10,0.648669915727485,0.6442786069651741,0.6530612244897959,-0.013459705002306427,0.00548869618532476,0.040955631399317405,0.05339805825242718,0.4754543608488171,0.6243781094527363,0.32653061224489793,-0.05733270049175017,0.08397230929273905,0.4588607594936709,0.7923497267759563,0.5272616509290283,0.9626865671641791,0.09183673469387756,0.003826340114468408,-0.1928696395750216,0.014736842105263158,0.2916666666666667,2.030917620904737,0.5272362676413849,0.5646766169154229,0.4897959183673469,0.008829128589220405,-0.02355695997546014,0.3007246376811594,0.37668161434977576,1.0,1.8839948757561285,0.07733270049175017,0.016173659885531592,0.011170871410779595,0.10397230929273905,0.1728696395750216,0.003556959975460138,0.36786789054726365,0.029559432835820854,0.42756938308457704,0.5948363877551022,0.8295302653061225,0.4315710816326531,0.48135163915118295,0.4295443490709717,0.4295697323586152
0.02,15,11,0.4709995006064065,0.6335877862595419,0.308411214953271,0.01434949706585565,0.04360475107143077,0.02786377708978328,0.045454545454545456,0.36768447837150126,0.7353689567430025,0.0,0.014574184162356682,0.06328414965020548,0.019230769230769232,0.002531645569620253,0.5289410477753205,0.9363867684478372,0.12149532710280374,0.025600890075751566,0.013824138866247239,0.028199566160520606,0.34210526315789475,2.030917620904737,0.5427100425673587,0.7302798982188295,0.35514018691588783,0.054376126374783826,-0.04864564234380849,0.09859154929577464,0.25,3.1622776601683795,1.0,0.005425815837643318,0.0056008900757515655,0.03437612637478382,0.08328414965020549,0.03382413886624724,0.02864564234380849,0.25687704325699745,0.05585923155216277,0.2619661017811704,0.921367,0.7998716728971963,0.5662268130841122,0.5891215216284988,0.4278649522246796,0.4140959574326414
0.02,15,12,0.716,0.716,,0.02050261618133027,0.05018170368286012,0.5106382978723404,0.2011173184357542,0.94,0.94,,0.03980740195959578,-0.14145801350425483,0.4666666666666667,0.029850746268656716,1.0,1.0,,0.02893147703176474,,0.0,,17.012542798525892,1.0,1.0,,0.02893147703176474,,0.0,,10.0,1.0,0.019807401959595777,0.00893147703176474,0.00893147703176474,0.12145801350425482,,,0.052246000000000015,0.007754000000000039,0.007754000000000039,,,,0.0168060000000001,0.043193999999999955,0.043193999999999955
0.02,15,13,0.5137254901960785,0.6541176470588236,0.37333333333333335,-9.227387521551924e-05,0.05925898344554655,0.045714285714285714,0.021604938271604937,0.5125490196078432,0.691764705882353,0.3333333333333333,0.0732685431179455,-0.09528234448107471,0.46794871794871795,0.21282798833819241,0.5262745098039217,0.5458823529411765,0.5066666666666667,0.12299542561582762,-0.09846509262827716,0.3828996282527881,0.4434782608695652,0.24244620170823283,0.5047058823529411,0.5294117647058824,0.48,0.06788431238557863,-0.03212341261130148,0.44696969696969696,0.4978723404255319,0.1,1.2209987189390321,0.0532685431179455,0.10299542561582761,0.04788431238557862,0.07528234448107471,0.07846509262827715,0.012123412611301478,0.300481294117647,0.4463636470588235,0.4628342352941176,0.5880336666666668,0.41470033333333334,0.44136700000000006,0.4442569803921569,0.4305314901960784,0.45210011764705893
0.02,15,14,0.7412663755458515,0.48253275109170307,1.0,0.06444716711670768,-0.008488251263001725,0.03237410071942446,0.04072398190045249,0.4614784778540237,0.851528384279476,0.07142857142857142,0.03994874701310088,-0.07413254420007553,0.323943661971831,0.0514018691588785,0.5,1.0,0.0,0.02374920366082984,,0.0,,17.012542798525892,0.5887918486171762,0.5109170305676856,0.6666666666666666,0.06309858109569697,-0.014975580481420359,0.4603174603174603,0.46558704453441296,0.31622776601683794,1.0,0.01994874701310088,0.0037492036608298383,0.04309858109569696,0.05413254420007553,,0.0050244195185796415,0.140717615720524,0.007754000000000039,0.4813289694323144,0.8499384285714287,0.921367,0.2547003333333334,0.49532752214597636,0.45680600000000005,0.3680141513828239
0.02,15,15,0.5603448275862069,0.5,0.6206896551724138,-0.004637884808319181,0.04517701437960992,0.054474708171206226,0.05371900826446281,0.48946793571540026,0.7375565610859729,0.2413793103448276,0.036176512539007624,-0.022321715017651015,0.23577235772357724,0.6692307692307692,0.5828132313933532,0.49321266968325794,0.6724137931034483,-0.061595605705792644,0.0953674723931979,0.44106463878326996,0.4915254237288136,0.0837677640068292,0.6459276018099547,0.7918552036199095,0.5,0.05017848138444735,-0.07053022940138315,0.10052910052910052,0.3140495867768595,3.1622776601683795,1.0,0.016176512539007624,0.08159560570579265,0.030178481384447352,0.0023217150176510146,0.1153674723931979,0.050530229401383145,0.25468943891402707,0.499033330316742,0.2003907963800905,0.6799876896551724,0.24895320689655176,0.42136700000000005,0.4673380642845998,0.3739927686066469,0.31087839819004537
0.02,15,16,0.89,0.89,,0.0022369676340171954,0.06888883157786928,0.32727272727272727,0.038288288288288286,0.576,0.576,,-0.007015771271092528,0.03209848330186373,0.7256944444444444,0.990521327014218,1.0,1.0,,0.009568672667840925,,0.0,,17.012542798525892,1.0,1.0,,0.009568672667840925,,0.0,,10.0,1.0,0.027015771271092528,0.010431327332159075,0.010431327332159075,0.05209848330186373,,,0.416246,0.007754000000000039,0.007754000000000039,,,,0.3808060000000001,0.043193999999999955,0.043193999999999955
0.02,15,17,0.8585858585858586,0.7171717171717171,1.0,0.017722520639634618,0.06633544233109512,0.07586206896551724,0.02824858757062147,0.6636363636363636,0.5272727272727272,0.8,0.009237105957760373,0.056680723546831374,0.1724137931034483,0.19327731092436976,0.5,1.0,0.0,0.03182026793015817,,0.0,,17.012542798525892,0.5828282828282828,0.5656565656565656,0.6,-0.02258350935508584,0.10219579634501509,0.4128113879003559,0.536697247706422,0.1,1.0,0.010762894042239627,0.011820267930158172,0.04258350935508584,0.07668072354683138,,0.1221957963450151,0.46497327272727274,0.007754000000000039,0.4265894343434343,0.121367,0.921367,0.32136700000000007,0.29316963636363647,0.45680600000000005,0.37397771717171724
0.02,15,18,0.5207298907646475,0.5283018867924528,0.5131578947368421,0.011428730611224814,-0.003816505624470818,0.029288702928870293,0.023076923076923078,0.5333912611717975,0.5141509433962265,0.5526315789473685,0.021198931760625223,-0.013191036122566162,0.398406374501992,0.4032258064516129,0.6390268123138034,0.9622641509433962,0.3157894736842105,0.004784762237486247,-0.0032559195990631198,0.002178649237472767,0.025,5.878016072274912,0.5389771598808342,0.4858490566037736,0.5921052631578947,0.0455760768635829,-0.03319686833227375,0.34980988593155893,0.3898305084745763,1.0,1.0,0.0011989317606252228,0.015215237762513753,0.0255760768635829,0.006808963877433839,0.016744080400936882,0.013196868332273747,0.4780950566037735,0.029981849056603727,0.5063969433962263,0.3687354210526316,0.6055775263157895,0.32926173684210536,0.4234147388282026,0.3177791876861966,0.4178288401191659
0.02,15,19,0.506,0.506,,-0.02871971143449507,0.06614614326075298,0.1349206349206349,0.13765182186234817,0.55,0.55,,0.08008684213422242,-0.05756387197525527,0.44727272727272727,0.5491071428571429,1.0,1.0,,0.01814402078495746,,0.0,,17.012542798525892,1.0,1.0,,0.01814402078495746,,0.0,,31.622776601683793,1.0,0.06008684213422241,0.00185597921504254,0.00185597921504254,0.037563871975255264,,,0.4422459999999999,0.007754000000000039,0.007754000000000039,,,,0.406806,0.043193999999999955,0.043193999999999955
0.02,15,20,0.604,0.604,,-0.03233298437760384,0.07659647851239616,0.033112582781456956,0.04568527918781726,0.932,0.932,,0.010495537818716849,0.015018259996942016,0.7941176470588235,0.05806451612903226,1.0,1.0,,0.01080308292683616,,0.0,,49.238826317067414,1.0,1.0,,0.01080308292683616,,0.0,,31.622776601683793,1.0,0.009504462181283152,0.00919691707316384,0.00919691707316384,0.03501825999694202,,,0.06024599999999991,0.007754000000000039,0.007754000000000039,,,,0.024805999999999995,0.043193999999999955,0.043193999999999955
0.02,15,21,0.6686294373390739,0.6957494407158836,0.6415094339622641,0.08775498398823138,-0.09820299355744695,0.0364741641337386,0.07058823529411765,0.5261913806930902,0.5995525727069351,0.4528301886792453,0.11075634914292107,-0.10162561519259697,0.7142857142857143,0.4864864864864865,0.5421890169262589,0.5749440715883669,0.5094339622641509,0.11960623123287902,-0.09946510427444416,0.42907801418439717,0.5622119815668203,0.01,0.5546832130344856,0.5055928411633109,0.6037735849056604,0.09185469774506248,-0.04119950407778678,0.11857707509881422,0.12195121951219512,3.1622776601683795,1.0,0.09075634914292106,0.09960623123287901,0.07185469774506248,0.08162561519259696,0.07946510427444416,0.02119950407778678,0.3926934272930649,0.41730192841163305,0.486653158836689,0.46853681132075475,0.4119330377358491,0.3175934150943397,0.4306146193069098,0.4146169830737412,0.4021227869655144
0.02,15,22,0.5796493614448727,0.5835411471321695,0.5757575757575758,0.02120900142734732,-0.00029553675281430715,0.03125,0.02181818181818182,0.5354291040076576,0.7880299251870324,0.2828282828282828,0.030497960798925267,-0.0532320944058993,0.7522123893805309,0.22020725388601037,0.5348119599989924,0.685785536159601,0.3838383838383838,0.009919917956362798,0.014965803219387537,0.16417910447761194,0.3353658536585366,0.701703828670383,0.5653039119373284,0.655860349127182,0.47474747474747475,0.04293464409671297,-0.041821236373768264,0.2961783439490446,0.5027027027027027,1.0,1.0,0.010497960798925267,0.010080082043637202,0.02293464409671297,0.033232094405899304,0.03496580321938754,0.021821236373768264,0.20421607481296755,0.30646046384039893,0.3363856508728179,0.6385387171717172,0.5375286161616162,0.4466195252525253,0.4213768959923424,0.4219940400010076,0.3915020880626716
